num_polls,julian_date,date_most_recent_poll,median_margin,median_std_dev,state_num
2,281,272,-5.35,2.00,16
0,281,001,-14.70,-999.00,17
0,281,001,-25.90,-999.00,18
0,281,001,-18.60,-999.00,19
3,281,280,8.00,7.41,20
3,281,272,28.37,5.38,21
3,281,279,29.00,1.48,22
5,281,281,2.00,0.89,23
3,281,276,6.00,0.00,24
0,281,001,-16.50,-999.00,25
3,281,257,-11.00,1.19,26
3,281,264,-17.00,2.97,27
3,281,277,-11.00,0.00,28
3,281,277,0.00,1.48,29
3,281,276,8.00,1.48,30
1,281,276,12.00,0.00,31
3,281,262,8.00,2.97,32
3,281,274,13.90,2.82,33
3,281,280,-0.20,2.67,34
2,281,274,-18.50,12.60,35
3,281,281,-7.00,0.30,36
1,281,244,-16.10,0.00,37
1,281,208,5.00,0.00,38
6,281,281,1.00,1.56,39
3,281,264,14.00,1.48,40
1,281,273,-9.60,0.00,41
0,281,001,-26.20,-999.00,42
1,281,242,-26.20,0.00,43
4,281,281,-5.50,0.74,44
3,281,281,-16.00,1.48,45
1,281,232,40.00,0.00,46
3,281,278,6.50,0.74,47
2,281,250,17.50,5.19,48
1,281,240,-27.00,0.00,49
5,281,281,-1.00,1.48,50
0,281,001,-43.40,-999.00,51
0,280,001,-25.50,-999.00,1
3,280,273,-9.00,1.33,2
5,280,276,-2.00,0.89,3
1,280,250,-15.00,0.00,4
3,280,275,22.20,0.30,5
3,280,262,11.00,1.36,6
1,280,262,16.00,0.00,7
0,280,001,86.80,-999.00,8
2,280,265,18.35,2.00,9
4,280,280,-6.00,1.48,10
3,280,276,0.00,0.30,11
0,280,001,29.50,-999.00,12
0,280,001,-30.80,-999.00,13
2,280,279,16.60,1.48,14
3,280,274,-16.00,1.78,15
2,280,272,-5.35,2.00,16
0,280,001,-14.70,-999.00,17
0,280,001,-25.90,-999.00,18
0,280,001,-18.60,-999.00,19
3,280,280,8.00,7.41,20
3,280,272,28.37,5.38,21
3,280,279,29.00,1.48,22
5,280,278,2.00,0.89,23
3,280,276,6.00,0.00,24
0,280,001,-16.50,-999.00,25
3,280,257,-11.00,1.19,26
3,280,264,-17.00,2.97,27
3,280,277,-11.00,0.00,28
4,280,277,-0.45,1.41,29
3,280,276,8.00,1.48,30
1,280,276,12.00,0.00,31
3,280,262,8.00,2.97,32
3,280,274,13.90,2.82,33
3,280,280,-0.20,2.67,34
2,280,274,-18.50,12.60,35
3,280,274,-7.00,0.30,36
1,280,244,-16.10,0.00,37
1,280,208,5.00,0.00,38
3,280,276,1.00,1.48,39
3,280,264,14.00,1.48,40
1,280,273,-9.60,0.00,41
0,280,001,-26.20,-999.00,42
1,280,242,-26.20,0.00,43
3,280,280,-5.00,0.00,44
2,280,272,-20.50,8.15,45
1,280,232,40.00,0.00,46
3,280,278,6.50,0.74,47
2,280,250,17.50,5.19,48
1,280,240,-27.00,0.00,49
4,280,280,-1.00,0.07,50
0,280,001,-43.40,-999.00,51
0,279,001,-25.50,-999.00,1
3,279,273,-9.00,1.33,2
8,279,276,-1.20,1.48,3
1,279,250,-15.00,0.00,4
3,279,275,22.20,0.30,5
3,279,262,11.00,1.36,6
1,279,262,16.00,0.00,7
0,279,001,86.80,-999.00,8
2,279,265,18.35,2.00,9
3,279,278,-4.00,2.97,10
5,279,276,-1.00,1.78,11
0,279,001,29.50,-999.00,12
0,279,001,-30.80,-999.00,13
2,279,279,16.60,1.48,14
3,279,274,-16.00,1.78,15
2,279,272,-5.35,2.00,16
0,279,001,-14.70,-999.00,17
0,279,001,-25.90,-999.00,18
0,279,001,-18.60,-999.00,19
3,279,259,9.00,1.48,20
3,279,272,28.37,5.38,21
3,279,279,29.00,1.48,22
6,279,278,0.50,2.67,23
3,279,276,6.00,0.00,24
0,279,001,-16.50,-999.00,25
3,279,257,-11.00,1.19,26
3,279,264,-17.00,2.97,27
3,279,277,-11.00,0.00,28
5,279,277,0.00,1.33,29
3,279,276,8.00,1.48,30
1,279,276,12.00,0.00,31
3,279,262,8.00,2.97,32
3,279,274,13.90,2.82,33
6,279,276,-1.10,1.33,34
2,279,274,-18.50,12.60,35
3,279,274,-7.00,0.30,36
1,279,244,-16.10,0.00,37
1,279,208,5.00,0.00,38
8,279,276,0.00,1.48,39
3,279,264,14.00,1.48,40
1,279,273,-9.60,0.00,41
0,279,001,-26.20,-999.00,42
1,279,242,-26.20,0.00,43
3,279,278,-6.00,1.48,44
2,279,272,-20.50,8.15,45
1,279,232,40.00,0.00,46
3,279,278,6.50,0.74,47
2,279,250,17.50,5.19,48
1,279,240,-27.00,0.00,49
5,279,276,1.00,2.97,50
0,279,001,-43.40,-999.00,51
0,278,001,-25.50,-999.00,1
3,278,273,-9.00,1.33,2
9,278,276,-1.40,2.08,3
1,278,250,-15.00,0.00,4
3,278,275,22.20,0.30,5
3,278,262,11.00,1.36,6
1,278,262,16.00,0.00,7
0,278,001,86.80,-999.00,8
2,278,265,18.35,2.00,9
3,278,278,-4.00,2.97,10
5,278,276,-1.00,1.78,11
0,278,001,29.50,-999.00,12
0,278,001,-30.80,-999.00,13
1,278,242,15.60,0.00,14
3,278,274,-16.00,1.78,15
2,278,272,-5.35,2.00,16
0,278,001,-14.70,-999.00,17
0,278,001,-25.90,-999.00,18
0,278,001,-18.60,-999.00,19
3,278,259,9.00,1.48,20
3,278,272,28.37,5.38,21
2,278,262,29.50,2.22,22
6,278,278,0.50,2.67,23
3,278,276,6.00,0.00,24
0,278,001,-16.50,-999.00,25
3,278,257,-11.00,1.19,26
3,278,264,-17.00,2.97,27
3,278,277,-11.00,0.00,28
5,278,277,0.00,1.33,29
3,278,276,8.00,1.48,30
1,278,276,12.00,0.00,31
3,278,262,8.00,2.97,32
3,278,274,13.90,2.82,33
7,278,276,-0.80,1.19,34
2,278,274,-18.50,12.60,35
3,278,274,-7.00,0.30,36
1,278,244,-16.10,0.00,37
1,278,208,5.00,0.00,38
9,278,276,0.00,1.48,39
3,278,264,14.00,1.48,40
1,278,273,-9.60,0.00,41
0,278,001,-26.20,-999.00,42
1,278,242,-26.20,0.00,43
3,278,278,-6.00,1.48,44
2,278,272,-20.50,8.15,45
1,278,232,40.00,0.00,46
3,278,278,6.50,0.74,47
2,278,250,17.50,5.19,48
1,278,240,-27.00,0.00,49
5,278,276,1.00,2.97,50
0,278,001,-43.40,-999.00,51
0,277,001,-25.50,-999.00,1
3,277,273,-9.00,1.33,2
9,277,276,-1.40,2.08,3
1,277,250,-15.00,0.00,4
3,277,275,22.20,0.30,5
3,277,262,11.00,1.36,6
1,277,262,16.00,0.00,7
0,277,001,86.80,-999.00,8
2,277,265,18.35,2.00,9
3,277,276,-4.00,0.00,10
5,277,276,-1.00,1.78,11
0,277,001,29.50,-999.00,12
0,277,001,-30.80,-999.00,13
1,277,242,15.60,0.00,14
3,277,274,-16.00,1.78,15
2,277,272,-5.35,2.00,16
0,277,001,-14.70,-999.00,17
0,277,001,-25.90,-999.00,18
0,277,001,-18.60,-999.00,19
3,277,259,9.00,1.48,20
3,277,272,28.37,5.38,21
2,277,262,29.50,2.22,22
6,277,276,0.50,2.97,23
3,277,276,6.00,0.00,24
0,277,001,-16.50,-999.00,25
3,277,257,-11.00,1.19,26
3,277,264,-17.00,2.97,27
3,277,277,-11.00,0.00,28
5,277,277,0.00,1.33,29
3,277,276,8.00,1.48,30
1,277,276,12.00,0.00,31
3,277,262,8.00,2.97,32
3,277,274,13.90,2.82,33
8,277,276,-1.40,1.33,34
2,277,274,-18.50,12.60,35
3,277,274,-7.00,0.30,36
1,277,244,-16.10,0.00,37
1,277,208,5.00,0.00,38
9,277,276,0.00,1.48,39
3,277,264,14.00,1.48,40
1,277,273,-9.60,0.00,41
0,277,001,-26.20,-999.00,42
1,277,242,-26.20,0.00,43
3,277,271,-7.00,2.37,44
2,277,272,-20.50,8.15,45
1,277,232,40.00,0.00,46
3,277,269,6.32,0.27,47
2,277,250,17.50,5.19,48
1,277,240,-27.00,0.00,49
5,277,276,1.00,2.97,50
0,277,001,-43.40,-999.00,51
0,276,001,-25.50,-999.00,1
3,276,273,-9.00,1.33,2
9,276,276,-1.40,2.08,3
1,276,250,-15.00,0.00,4
3,276,275,22.20,0.30,5
3,276,262,11.00,1.36,6
1,276,262,16.00,0.00,7
0,276,001,86.80,-999.00,8
2,276,265,18.35,2.00,9
3,276,276,-4.00,0.00,10
5,276,276,-1.00,1.78,11
0,276,001,29.50,-999.00,12
0,276,001,-30.80,-999.00,13
1,276,242,15.60,0.00,14
3,276,274,-16.00,1.78,15
2,276,272,-5.35,2.00,16
0,276,001,-14.70,-999.00,17
0,276,001,-25.90,-999.00,18
0,276,001,-18.60,-999.00,19
3,276,259,9.00,1.48,20
3,276,272,28.37,5.38,21
2,276,262,29.50,2.22,22
7,276,276,1.00,2.97,23
3,276,276,6.00,0.00,24
0,276,001,-16.50,-999.00,25
3,276,257,-11.00,1.19,26
3,276,264,-17.00,2.97,27
3,276,275,-11.00,0.00,28
4,276,276,-0.45,1.41,29
3,276,276,8.00,1.48,30
1,276,276,12.00,0.00,31
3,276,262,8.00,2.97,32
3,276,274,13.90,2.82,33
9,276,276,-2.00,1.78,34
2,276,274,-18.50,12.60,35
3,276,274,-7.00,0.30,36
1,276,244,-16.10,0.00,37
1,276,208,5.00,0.00,38
9,276,276,0.00,1.48,39
3,276,264,14.00,1.48,40
1,276,273,-9.60,0.00,41
0,276,001,-26.20,-999.00,42
1,276,242,-26.20,0.00,43
3,276,271,-7.00,2.37,44
2,276,272,-20.50,8.15,45
1,276,232,40.00,0.00,46
3,276,269,6.32,0.27,47
2,276,250,17.50,5.19,48
1,276,240,-27.00,0.00,49
7,276,276,1.00,2.97,50
0,276,001,-43.40,-999.00,51
0,275,001,-25.50,-999.00,1
3,275,273,-9.00,1.33,2
9,275,275,0.00,2.97,3
1,275,250,-15.00,0.00,4
3,275,275,22.20,0.30,5
3,275,262,11.00,1.36,6
1,275,262,16.00,0.00,7
0,275,001,86.80,-999.00,8
2,275,265,18.35,2.00,9
4,275,271,-3.00,1.48,10
6,275,274,-0.65,0.74,11
0,275,001,29.50,-999.00,12
0,275,001,-30.80,-999.00,13
1,275,242,15.60,0.00,14
3,275,274,-16.00,1.78,15
2,275,272,-5.35,2.00,16
0,275,001,-14.70,-999.00,17
0,275,001,-25.90,-999.00,18
0,275,001,-18.60,-999.00,19
3,275,259,9.00,1.48,20
3,275,272,28.37,5.38,21
2,275,262,29.50,2.22,22
8,275,274,0.00,3.85,23
3,275,270,6.00,0.00,24
0,275,001,-16.50,-999.00,25
3,275,257,-11.00,1.19,26
3,275,264,-17.00,2.97,27
3,275,275,-11.00,0.00,28
7,275,274,1.00,2.82,29
3,275,260,8.00,1.48,30
0,275,001,15.90,-999.00,31
3,275,262,8.00,2.97,32
3,275,274,13.90,2.82,33
12,275,274,-0.10,3.11,34
2,275,274,-18.50,12.60,35
3,275,274,-7.00,0.30,36
1,275,244,-16.10,0.00,37
1,275,208,5.00,0.00,38
10,275,273,0.25,3.11,39
3,275,264,14.00,1.48,40
1,275,273,-9.60,0.00,41
0,275,001,-26.20,-999.00,42
1,275,242,-26.20,0.00,43
3,275,271,-7.00,2.37,44
2,275,272,-20.50,8.15,45
1,275,232,40.00,0.00,46
3,275,269,6.32,0.27,47
2,275,250,17.50,5.19,48
1,275,240,-27.00,0.00,49
8,275,274,2.00,2.22,50
0,275,001,-43.40,-999.00,51
0,274,001,-25.50,-999.00,1
3,274,273,-9.00,1.33,2
11,274,274,-1.00,2.97,3
1,274,250,-15.00,0.00,4
3,274,269,25.00,4.15,5
3,274,262,11.00,1.36,6
1,274,262,16.00,0.00,7
0,274,001,86.80,-999.00,8
2,274,265,18.35,2.00,9
4,274,271,-3.00,1.48,10
9,274,274,-0.60,0.89,11
0,274,001,29.50,-999.00,12
0,274,001,-30.80,-999.00,13
1,274,242,15.60,0.00,14
3,274,274,-16.00,1.78,15
2,274,272,-5.35,2.00,16
0,274,001,-14.70,-999.00,17
0,274,001,-25.90,-999.00,18
0,274,001,-18.60,-999.00,19
3,274,259,9.00,1.48,20
3,274,272,28.37,5.38,21
2,274,262,29.50,2.22,22
8,274,274,0.00,3.85,23
3,274,270,6.00,0.00,24
0,274,001,-16.50,-999.00,25
3,274,257,-11.00,1.19,26
3,274,264,-17.00,2.97,27
3,274,270,-11.00,2.97,28
7,274,274,1.00,2.82,29
3,274,260,8.00,1.48,30
0,274,001,15.90,-999.00,31
3,274,262,8.00,2.97,32
3,274,274,13.90,2.82,33
14,274,274,-0.50,1.48,34
2,274,274,-18.50,12.60,35
3,274,274,-7.00,0.30,36
1,274,244,-16.10,0.00,37
1,274,208,5.00,0.00,38
12,274,273,0.25,2.74,39
3,274,264,14.00,1.48,40
1,274,273,-9.60,0.00,41
0,274,001,-26.20,-999.00,42
1,274,242,-26.20,0.00,43
4,274,271,-6.30,1.48,44
2,274,272,-20.50,8.15,45
1,274,232,40.00,0.00,46
3,274,269,6.32,0.27,47
2,274,250,17.50,5.19,48
1,274,240,-27.00,0.00,49
8,274,274,2.00,2.22,50
0,274,001,-43.40,-999.00,51
0,273,001,-25.50,-999.00,1
3,273,273,-9.00,1.33,2
10,273,273,0.00,3.85,3
1,273,250,-15.00,0.00,4
3,273,269,25.00,4.15,5
3,273,262,11.00,1.36,6
1,273,262,16.00,0.00,7
0,273,001,86.80,-999.00,8
2,273,265,18.35,2.00,9
5,273,271,-2.00,1.48,10
9,273,273,-0.30,2.52,11
0,273,001,29.50,-999.00,12
0,273,001,-30.80,-999.00,13
1,273,242,15.60,0.00,14
3,273,269,-16.00,1.78,15
2,273,272,-5.35,2.00,16
0,273,001,-14.70,-999.00,17
0,273,001,-25.90,-999.00,18
0,273,001,-18.60,-999.00,19
3,273,259,9.00,1.48,20
3,273,272,28.37,5.38,21
2,273,262,29.50,2.22,22
6,273,273,2.00,2.22,23
3,273,270,6.00,0.00,24
0,273,001,-16.50,-999.00,25
3,273,257,-11.00,1.19,26
3,273,264,-17.00,2.97,27
3,273,270,-11.00,2.97,28
6,273,273,1.15,2.15,29
3,273,260,8.00,1.48,30
0,273,001,15.90,-999.00,31
3,273,262,8.00,2.97,32
3,273,269,13.90,2.82,33
14,273,273,-0.40,2.59,34
1,273,270,-10.00,0.00,35
3,273,271,-7.00,5.93,36
1,273,244,-16.10,0.00,37
1,273,208,5.00,0.00,38
12,273,273,0.25,2.74,39
3,273,264,14.00,1.48,40
1,273,273,-9.60,0.00,41
0,273,001,-26.20,-999.00,42
1,273,242,-26.20,0.00,43
4,273,271,-6.30,1.48,44
2,273,272,-20.50,8.15,45
1,273,232,40.00,0.00,46
3,273,269,6.32,0.27,47
2,273,250,17.50,5.19,48
1,273,240,-27.00,0.00,49
8,273,273,2.00,0.74,50
0,273,001,-43.40,-999.00,51
0,272,001,-25.50,-999.00,1
2,272,256,-7.45,3.63,2
7,272,272,-1.10,4.45,3
1,272,250,-15.00,0.00,4
3,272,269,25.00,4.15,5
3,272,262,11.00,1.36,6
1,272,262,16.00,0.00,7
0,272,001,86.80,-999.00,8
2,272,265,18.35,2.00,9
5,272,271,-2.00,1.48,10
7,272,269,-0.30,1.04,11
0,272,001,29.50,-999.00,12
0,272,001,-30.80,-999.00,13
1,272,242,15.60,0.00,14
3,272,269,-16.00,1.78,15
2,272,272,-5.35,2.00,16
0,272,001,-14.70,-999.00,17
0,272,001,-25.90,-999.00,18
0,272,001,-18.60,-999.00,19
3,272,259,9.00,1.48,20
3,272,272,28.37,5.38,21
2,272,262,29.50,2.22,22
5,272,271,3.00,1.48,23
3,272,270,6.00,0.00,24
0,272,001,-16.50,-999.00,25
3,272,257,-11.00,1.19,26
3,272,264,-17.00,2.97,27
3,272,270,-11.00,2.97,28
5,272,269,1.30,2.37,29
3,272,260,8.00,1.48,30
0,272,001,15.90,-999.00,31
3,272,262,8.00,2.97,32
3,272,269,13.90,2.82,33
10,272,272,0.00,2.22,34
1,272,270,-10.00,0.00,35
3,272,271,-7.00,5.93,36
1,272,244,-16.10,0.00,37
1,272,208,5.00,0.00,38
8,272,272,1.25,1.85,39
3,272,264,14.00,1.48,40
0,272,001,-11.70,-999.00,41
0,272,001,-26.20,-999.00,42
1,272,242,-26.20,0.00,43
4,272,271,-6.30,1.48,44
2,272,272,-20.50,8.15,45
1,272,232,40.00,0.00,46
3,272,269,6.32,0.27,47
2,272,250,17.50,5.19,48
1,272,240,-27.00,0.00,49
6,272,270,2.00,1.48,50
0,272,001,-43.40,-999.00,51
0,271,001,-25.50,-999.00,1
2,271,256,-7.45,3.63,2
7,271,269,-1.10,4.60,3
1,271,250,-15.00,0.00,4
3,271,269,25.00,4.15,5
3,271,262,11.00,1.36,6
1,271,262,16.00,0.00,7
0,271,001,86.80,-999.00,8
2,271,265,18.35,2.00,9
5,271,271,-2.00,1.48,10
8,271,269,-0.30,2.52,11
0,271,001,29.50,-999.00,12
0,271,001,-30.80,-999.00,13
1,271,242,15.60,0.00,14
3,271,269,-16.00,1.78,15
1,271,255,-4.00,0.00,16
0,271,001,-14.70,-999.00,17
0,271,001,-25.90,-999.00,18
0,271,001,-18.60,-999.00,19
3,271,259,9.00,1.48,20
3,271,267,31.00,1.48,21
2,271,262,29.50,2.22,22
5,271,271,3.00,1.48,23
3,271,270,6.00,0.00,24
0,271,001,-16.50,-999.00,25
3,271,257,-11.00,1.19,26
3,271,264,-17.00,2.97,27
3,271,270,-11.00,2.97,28
5,271,269,1.30,2.37,29
3,271,260,8.00,1.48,30
0,271,001,15.90,-999.00,31
3,271,262,8.00,2.97,32
3,271,269,13.90,2.82,33
10,271,271,0.50,1.48,34
1,271,270,-10.00,0.00,35
3,271,271,-7.00,5.93,36
1,271,244,-16.10,0.00,37
1,271,208,5.00,0.00,38
7,271,269,2.00,2.97,39
3,271,264,14.00,1.48,40
0,271,001,-11.70,-999.00,41
0,271,001,-26.20,-999.00,42
1,271,242,-26.20,0.00,43
4,271,271,-6.30,1.48,44
1,271,222,-26.00,0.00,45
1,271,232,40.00,0.00,46
3,271,269,6.32,0.27,47
2,271,250,17.50,5.19,48
1,271,240,-27.00,0.00,49
6,271,270,2.00,1.48,50
0,271,001,-43.40,-999.00,51
0,270,001,-25.50,-999.00,1
2,270,256,-7.45,3.63,2
7,270,269,-1.10,4.60,3
1,270,250,-15.00,0.00,4
3,270,269,25.00,4.15,5
3,270,262,11.00,1.36,6
1,270,262,16.00,0.00,7
0,270,001,86.80,-999.00,8
2,270,265,18.35,2.00,9
4,270,270,-3.00,2.22,10
8,270,269,-0.30,2.52,11
0,270,001,29.50,-999.00,12
0,270,001,-30.80,-999.00,13
1,270,242,15.60,0.00,14
3,270,269,-16.00,1.78,15
1,270,255,-4.00,0.00,16
0,270,001,-14.70,-999.00,17
0,270,001,-25.90,-999.00,18
0,270,001,-18.60,-999.00,19
3,270,259,9.00,1.48,20
3,270,267,31.00,1.48,21
2,270,262,29.50,2.22,22
5,270,270,2.00,1.48,23
3,270,270,6.00,0.00,24
0,270,001,-16.50,-999.00,25
3,270,257,-11.00,1.19,26
3,270,264,-17.00,2.97,27
3,270,270,-11.00,2.97,28
6,270,269,1.15,2.89,29
3,270,260,8.00,1.48,30
0,270,001,15.90,-999.00,31
3,270,262,8.00,2.97,32
3,270,269,13.90,2.82,33
10,270,270,0.00,2.22,34
1,270,270,-10.00,0.00,35
3,270,270,-9.14,2.76,36
1,270,244,-16.10,0.00,37
1,270,208,5.00,0.00,38
9,270,269,0.00,1.48,39
3,270,264,14.00,1.48,40
0,270,001,-11.70,-999.00,41
0,270,001,-26.20,-999.00,42
1,270,242,-26.20,0.00,43
3,270,270,-5.60,0.89,44
1,270,222,-26.00,0.00,45
1,270,232,40.00,0.00,46
3,270,269,6.32,0.27,47
2,270,250,17.50,5.19,48
1,270,240,-27.00,0.00,49
7,270,270,2.00,1.48,50
0,270,001,-43.40,-999.00,51
0,269,001,-25.50,-999.00,1
2,269,256,-7.45,3.63,2
8,269,269,-1.10,3.71,3
1,269,250,-15.00,0.00,4
3,269,269,25.00,4.15,5
3,269,262,11.00,1.36,6
1,269,262,16.00,0.00,7
0,269,001,86.80,-999.00,8
2,269,265,18.35,2.00,9
4,269,269,-3.50,2.22,10
9,269,269,-1.00,1.48,11
0,269,001,29.50,-999.00,12
0,269,001,-30.80,-999.00,13
1,269,242,15.60,0.00,14
3,269,269,-16.00,1.78,15
1,269,255,-4.00,0.00,16
0,269,001,-14.70,-999.00,17
0,269,001,-25.90,-999.00,18
0,269,001,-18.60,-999.00,19
3,269,259,9.00,1.48,20
3,269,267,31.00,1.48,21
2,269,262,29.50,2.22,22
6,269,269,2.50,2.22,23
3,269,263,6.00,0.83,24
0,269,001,-16.50,-999.00,25
3,269,257,-11.00,1.19,26
3,269,264,-17.00,2.97,27
3,269,269,-16.00,1.48,28
8,269,269,1.15,2.67,29
3,269,260,8.00,1.48,30
0,269,001,15.90,-999.00,31
3,269,262,8.00,2.97,32
3,269,269,13.90,2.82,33
10,269,269,0.00,2.22,34
0,269,001,-33.40,-999.00,35
3,269,264,-9.14,2.76,36
1,269,244,-16.10,0.00,37
1,269,208,5.00,0.00,38
12,269,269,0.00,1.48,39
3,269,264,14.00,1.48,40
0,269,001,-11.70,-999.00,41
0,269,001,-26.20,-999.00,42
1,269,242,-26.20,0.00,43
3,269,268,-5.60,2.65,44
1,269,222,-26.00,0.00,45
1,269,232,40.00,0.00,46
3,269,269,6.32,0.27,47
2,269,250,17.50,5.19,48
1,269,240,-27.00,0.00,49
6,269,269,0.50,1.48,50
0,269,001,-43.40,-999.00,51
0,268,001,-25.50,-999.00,1
2,268,256,-7.45,3.63,2
7,268,268,-1.10,2.82,3
1,268,250,-15.00,0.00,4
3,268,265,28.00,4.45,5
3,268,262,11.00,1.36,6
1,268,262,16.00,0.00,7
0,268,001,86.80,-999.00,8
2,268,265,18.35,2.00,9
3,268,267,-2.72,2.55,10
9,268,268,-0.95,1.70,11
0,268,001,29.50,-999.00,12
0,268,001,-30.80,-999.00,13
1,268,242,15.60,0.00,14
2,268,257,-13.60,5.34,15
1,268,255,-4.00,0.00,16
0,268,001,-14.70,-999.00,17
0,268,001,-25.90,-999.00,18
0,268,001,-18.60,-999.00,19
3,268,259,9.00,1.48,20
3,268,267,31.00,1.48,21
2,268,262,29.50,2.22,22
6,268,264,2.10,1.70,23
3,268,263,6.00,0.83,24
0,268,001,-16.50,-999.00,25
3,268,257,-11.00,1.19,26
3,268,264,-17.00,2.97,27
3,268,267,-17.00,0.00,28
5,268,264,0.00,1.48,29
3,268,260,8.00,1.48,30
0,268,001,15.90,-999.00,31
3,268,262,8.00,2.97,32
3,268,260,14.00,2.97,33
9,268,268,0.00,1.48,34
0,268,001,-33.40,-999.00,35
3,268,264,-9.14,2.76,36
1,268,244,-16.10,0.00,37
1,268,208,5.00,0.00,38
11,268,268,0.00,1.48,39
3,268,264,14.00,1.48,40
0,268,001,-11.70,-999.00,41
0,268,001,-26.20,-999.00,42
1,268,242,-26.20,0.00,43
4,268,268,-5.80,1.62,44
1,268,222,-26.00,0.00,45
1,268,232,40.00,0.00,46
3,268,268,6.50,0.27,47
2,268,250,17.50,5.19,48
1,268,240,-27.00,0.00,49
6,268,267,0.50,1.93,50
0,268,001,-43.40,-999.00,51
0,267,001,-25.50,-999.00,1
2,267,256,-7.45,3.63,2
4,267,265,-0.55,1.57,3
1,267,250,-15.00,0.00,4
3,267,265,28.00,4.45,5
3,267,262,11.00,1.36,6
1,267,262,16.00,0.00,7
0,267,001,86.80,-999.00,8
2,267,265,18.35,2.00,9
3,267,267,-2.72,2.55,10
6,267,267,-1.48,1.33,11
0,267,001,29.50,-999.00,12
0,267,001,-30.80,-999.00,13
1,267,242,15.60,0.00,14
2,267,257,-13.60,5.34,15
1,267,255,-4.00,0.00,16
0,267,001,-14.70,-999.00,17
0,267,001,-25.90,-999.00,18
0,267,001,-18.60,-999.00,19
3,267,259,9.00,1.48,20
3,267,267,31.00,1.48,21
2,267,262,29.50,2.22,22
7,267,264,2.20,1.93,23
3,267,263,6.00,0.83,24
0,267,001,-16.50,-999.00,25
3,267,257,-11.00,1.19,26
3,267,264,-17.00,2.97,27
3,267,267,-17.00,0.00,28
5,267,264,0.00,1.48,29
3,267,260,8.00,1.48,30
0,267,001,15.90,-999.00,31
3,267,262,8.00,2.97,32
3,267,260,14.00,2.97,33
8,267,267,-0.50,2.22,34
0,267,001,-33.40,-999.00,35
3,267,264,-9.14,2.76,36
1,267,244,-16.10,0.00,37
1,267,208,5.00,0.00,38
10,267,266,0.00,0.22,39
3,267,264,14.00,1.48,40
0,267,001,-11.70,-999.00,41
0,267,001,-26.20,-999.00,42
1,267,242,-26.20,0.00,43
3,267,262,-6.00,3.25,44
1,267,222,-26.00,0.00,45
1,267,232,40.00,0.00,46
3,267,262,6.32,6.05,47
2,267,250,17.50,5.19,48
1,267,240,-27.00,0.00,49
7,267,267,1.00,1.48,50
0,267,001,-43.40,-999.00,51
0,266,001,-25.50,-999.00,1
2,266,256,-7.45,3.63,2
5,266,265,0.00,1.63,3
1,266,250,-15.00,0.00,4
3,266,265,28.00,4.45,5
3,266,262,11.00,1.36,6
1,266,262,16.00,0.00,7
0,266,001,86.80,-999.00,8
2,266,265,18.35,2.00,9
3,266,263,-5.00,1.48,10
6,266,265,-1.48,1.33,11
0,266,001,29.50,-999.00,12
0,266,001,-30.80,-999.00,13
1,266,242,15.60,0.00,14
2,266,257,-13.60,5.34,15
1,266,255,-4.00,0.00,16
0,266,001,-14.70,-999.00,17
0,266,001,-25.90,-999.00,18
0,266,001,-18.60,-999.00,19
3,266,259,9.00,1.48,20
3,266,262,31.00,1.48,21
2,266,262,29.50,2.22,22
9,266,264,2.20,2.22,23
3,266,263,6.00,0.83,24
0,266,001,-16.50,-999.00,25
3,266,257,-11.00,1.19,26
3,266,264,-17.00,2.97,27
3,266,242,-17.00,0.00,28
7,266,264,1.00,1.78,29
3,266,260,8.00,1.48,30
0,266,001,15.90,-999.00,31
3,266,262,8.00,2.97,32
3,266,260,14.00,2.97,33
9,266,265,-1.00,1.48,34
0,266,001,-33.40,-999.00,35
3,266,264,-9.14,2.76,36
1,266,244,-16.10,0.00,37
1,266,208,5.00,0.00,38
14,266,266,0.15,0.96,39
3,266,264,14.00,1.48,40
0,266,001,-11.70,-999.00,41
0,266,001,-26.20,-999.00,42
1,266,242,-26.20,0.00,43
3,266,262,-6.00,3.25,44
1,266,222,-26.00,0.00,45
1,266,232,40.00,0.00,46
3,266,262,6.32,6.05,47
2,266,250,17.50,5.19,48
1,266,240,-27.00,0.00,49
8,266,264,1.00,2.67,50
0,266,001,-43.40,-999.00,51
0,265,001,-25.50,-999.00,1
2,265,256,-7.45,3.63,2
5,265,265,0.00,1.63,3
1,265,250,-15.00,0.00,4
3,265,265,28.00,4.45,5
3,265,262,11.00,1.36,6
1,265,262,16.00,0.00,7
0,265,001,86.80,-999.00,8
2,265,265,18.35,2.00,9
3,265,263,-5.00,1.48,10
8,265,265,-1.85,1.15,11
0,265,001,29.50,-999.00,12
0,265,001,-30.80,-999.00,13
1,265,242,15.60,0.00,14
2,265,257,-13.60,5.34,15
1,265,255,-4.00,0.00,16
0,265,001,-14.70,-999.00,17
0,265,001,-25.90,-999.00,18
0,265,001,-18.60,-999.00,19
3,265,259,9.00,1.48,20
3,265,262,31.00,1.48,21
2,265,262,29.50,2.22,22
9,265,264,2.20,2.22,23
3,265,263,6.00,0.83,24
0,265,001,-16.50,-999.00,25
3,265,257,-11.00,1.19,26
3,265,264,-17.00,2.97,27
3,265,242,-17.00,0.00,28
7,265,264,1.00,1.78,29
3,265,260,8.00,1.48,30
0,265,001,15.90,-999.00,31
3,265,262,8.00,2.97,32
3,265,260,14.00,2.97,33
