state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,cvap,VOTER_POWER,redistricting_voter_power
FL,FL-SD-13,D,D,Safe,Josh Anderson,Linda Stewart,False,384105,1.7397045554146118e-08,4.697202299619452e-07
FL,FL-SD-15,D,D,Safe,Louis Minnis Jr,Victor Torres Jr,Mike James,389635,1.2490036838119778e-08,3.37230994629234e-07
FL,FL-SD-17,R,R,Safe,Debbie Mayfield,Scot Fretwell,Phillip Snyder,401970,1.2432895087066687e-07,3.3568816735080054e-06
FL,FL-SD-19,D,D,Safe,False,Darryl Rouson,Christina Paylan,384525,5.7145495696575566e-09,1.5429283838075403e-07
FL,FL-SD-20,False,R,Likely,Daniel Burgess,Kathy Lewis,False,372905,6.785883590182396e-07,1.8321885693492468e-05
FL,FL-SD-21,False,R,Safe,Jim Boyd,Anthony Eldon,False,398645,2.538367193383184e-07,6.853591422134597e-06
FL,FL-SD-23,R,R,Safe,Joe Gruters,Katherine Norman,Robert Kaplan,416540,2.497475495855106e-07,6.743183838808786e-06
FL,FL-SD-25,False,R,Safe,Gayle Harrell,Corinna Robinson,False,378040,2.758489247717266e-07,7.447920968836619e-06
FL,FL-SD-27,False,R,Safe,Ray Rodrigues,Rachel Brown,False,401605,1.319471835542485e-07,3.5625739559647096e-06
FL,FL-SD-29,False,D,Safe,Brian Norton,Tina Polsky,False,364635,6.0851916422466346e-09,1.6430017434065913e-07
FL,FL-SD-31,D,D,Safe,Tami Donnally,Lori Berman,False,350540,1.4744925808107823e-08,3.981129968189112e-07
FL,FL-SD-37,D,D,Safe,Illeana Garcia,Jose Rodriguez,Alex Rodriguez,292745,4.0329430475716244e-08,1.0888946228443386e-06
FL,FL-SD-39,False,False,Toss-Up,Ana Rodriguez,Javier Fernandez,Celso Alfonso,311870,4.1846219607510893e-07,1.1298479294027941e-05
FL,FL-HD-1,False,R,Safe,Michelle Salzman,Franscine Mathis,False,128235,1.0692995079664148e-07,2.88710867150932e-06
FL,FL-HD-2,R,R,Safe,Alex Andrade,Dianne Krumel,False,123770,3.9070219261250205e-07,1.0548959200537555e-05
FL,FL-HD-3,R,R,Safe,Jayer Williamson,Angela Hoover,False,136090,7.345590252727519e-08,1.98330936823643e-06
FL,FL-HD-4,False,R,Safe,T. Patterson Maney,John Plante,False,132070,7.808356715377496e-08,2.108256313151924e-06
FL,FL-HD-6,R,R,Safe,Jay Trumbull,Alicia Bays,False,131365,7.743387954450842e-08,2.0907147477017274e-06
FL,FL-HD-7,R,R,Safe,Jason Shoaf,Taymour Khan,False,122765,1.0635826286353733e-07,2.871673097315508e-06
FL,FL-HD-9,False,D,Safe,Jim Kallinger,Allison Tant,False,126120,6.102926919382412e-08,1.6477902682332513e-06
FL,FL-HD-10,R,R,Safe,Chuck Brannan,Rock Aboujaoude Jr,False,122250,8.186494074302608e-08,2.2103534000617042e-06
FL,FL-HD-11,R,R,Safe,Cord Byrd,Joshua Hicks,False,132095,7.275918952054372e-08,1.9644981170546805e-06
FL,FL-HD-12,R,R,Safe,Clay Yarborough,Emmanuel Blimie,False,119830,9.377041323976876e-08,2.5318011574737564e-06
FL,FL-HD-15,R,R,Lean,Wyman Duggan,Tammyette Thomas,False,118730,1.61442710894244e-06,4.358953194144588e-05
FL,FL-HD-16,R,R,Safe,Jason Fischer,Ben Marcus,False,125400,7.8699860350806e-08,2.124896229471762e-06
FL,FL-HD-17,R,R,Safe,Cyndi Stevenson,Dave Rodgers,False,149145,6.791140602646628e-08,1.8336079627145896e-06
FL,FL-HD-18,False,R,Safe,Sam Garrison,Leroy Edwards,Ken Willey,124840,8.309605128986597e-08,2.243593384826381e-06
FL,FL-HD-19,R,R,Safe,Bobby Payne,Kimberly Dugger,False,117345,8.359211489672447e-08,2.2569871022115606e-06
FL,FL-HD-21,R,False,Toss-Up,Chuck Clemons,Kayser Enneking,False,131655,1.2581984313309036e-06,3.39713576459344e-05
FL,FL-HD-22,False,R,Safe,Joe Harding,Barbara Byram,False,129135,3.0160201612561277e-07,8.143254435391545e-06
FL,FL-HD-23,R,R,Safe,Stan McClain,Cynthia Dela Rosa,False,125495,1.0400374861330165e-07,2.8081012125591447e-06
FL,FL-HD-24,R,R,Safe,Paul Renner,Adam Morley,False,140150,1.6504185100518765e-07,4.456129977140066e-06
FL,FL-HD-25,R,R,Safe,Tom Leek,Sarah Zutter,"Joseph ""Joe"" Hannoush",136365,2.2485993514398395e-07,6.0712182488875666e-06
FL,FL-HD-26,R,R,Tilt,Elizabeth Fetterhoff,Patrick Henry,False,128300,1.1777336955537399e-06,3.1798809779950976e-05
FL,FL-HD-27,False,R,Safe,Webster Barnaby,Dolores Guzman,False,128015,3.952764727754854e-07,1.0672464764938105e-05
FL,FL-HD-28,R,R,Lean,David Smith,Pasha Baker,Michael Riccio,127400,1.4959502443318007e-06,4.039065659695862e-05
FL,FL-HD-29,R,R,Tilt,Scott Plakon,Tracey Kagan,Juan Rodriguez,125925,1.4961913142735872e-06,4.0397165485386854e-05
FL,FL-HD-30,D,D,Tilt,Bob Cortes,Joy Goff-Marcil,False,126080,4.2593131957535663e-07,1.1500145628534629e-05
FL,FL-HD-31,False,R,Safe,Keith Truenow,Crissy Stile,False,131960,3.2746055041166233e-07,8.841434861114883e-06
FL,FL-HD-32,R,R,Safe,Anthony Sabatini,Stephanie Dukes,False,135325,3.5817814542093984e-07,9.670809926365376e-06
FL,FL-HD-33,R,R,Safe,Brett Hage,"Mamie ""Dee"" Melvin",False,165875,5.964897603627506e-08,1.6105223529794266e-06
FL,FL-HD-34,R,R,Safe,Ralph Massullo Jr,Dushyant Gosai,False,132555,7.608306547279842e-08,2.0542427677655573e-06
FL,FL-HD-35,R,R,Safe,Blaise Ingoglia,Keith Laufenberg,False,131735,1.963403048338419e-07,5.3011882305137314e-06
FL,FL-HD-36,R,R,Safe,Amber Mariano,Daniel Endonino,False,128155,4.032324592978531e-07,1.0887276401042034e-05
FL,FL-HD-37,R,R,Safe,Ardian Zika,Tammy Garcia,False,131270,2.7669011395947685e-07,7.470633076905875e-06
FL,FL-HD-38,R,R,Safe,Randy Maggard,Brian Staver,False,127965,7.760785629418177e-08,2.0954121199429077e-06
FL,FL-HD-39,R,R,Safe,Josie Tomkow,Chris Cause,False,134465,3.6510880307982774e-07,9.857937683155349e-06
FL,FL-HD-40,R,R,Safe,Colleen Burton,Jan Barrow,Emily Michie,124335,4.1512413996580566e-07,1.1208351779076753e-05
FL,FL-HD-41,R,R,Safe,Sam Killebrew,Jared West,False,125090,3.944838028319131e-07,1.0651062676461653e-05
FL,FL-HD-42,False,R,Likely,Fred Hawkins,Barbara Cady,Leroy Sanchez,131360,1.1446390403291318e-06,3.090525408888656e-05
FL,FL-HD-44,D,D,Likely,Bruno Portigliatti,Geraldine Thompson,False,127805,2.5975912466835727e-07,7.013496366045646e-06
FL,FL-HD-47,D,D,Safe,Jeremy Sisson,Anna Eskamani,False,132890,4.7153906487795716e-08,1.2731554751704843e-06
FL,FL-HD-48,False,D,Safe,Jesus Martinez,Daisy Morales,False,115000,1.5669868472234505e-08,4.2308644875033163e-07
FL,FL-HD-49,D,D,Safe,Robert Prater,Carlos Smith,False,135835,1.329991008991449e-08,3.5909757242769125e-07
FL,FL-HD-50,R,R,Safe,"Rene ""Coach P"" Plasencia",Nina Yoakum,False,130970,3.6250662199810435e-07,9.787678793948817e-06
FL,FL-HD-51,R,R,Safe,Tyler Sirois,Joan Majid,False,129225,3.797688148537981e-07,1.0253758001052549e-05
FL,FL-HD-52,R,R,Safe,Thad Altman,Lloyd Dabbs,False,140870,7.413238597986371e-08,2.0015744214563203e-06
FL,FL-HD-53,R,R,Safe,Randy Fine,Phil Moore,False,129570,3.8853292395890637e-07,1.0490388946890472e-05
FL,FL-HD-54,R,R,Safe,Erin Grall,Albert Griffiths,False,135290,7.544759707267534e-08,2.0370851209622343e-06
FL,FL-HD-55,False,R,Safe,Kaylee Tuck,Linda Tripp,False,119280,1.8984821700818166e-07,5.125901859220905e-06
FL,FL-HD-56,R,R,Safe,Melony Bell,James Davis,False,111300,8.696562156518262e-08,2.3480717822599306e-06
FL,FL-HD-57,R,R,Safe,Mike Beltran,"Scott ""Mr. H"" Hottenstein",False,134145,3.6042899456689703e-07,9.73158285330622e-06
FL,FL-HD-58,R,R,Likely,Lawrence McClure,"Cleo ""CL"" Townsend Jr",False,113490,1.392076152975652e-06,3.7586056130342604e-05
FL,FL-HD-59,False,D,Tilt,Michael Owen,Andrew Learned,False,129145,7.183211621353269e-07,1.9394671377653827e-05
FL,FL-HD-60,R,False,Toss-Up,Jackie Toledo,Julie Jenkins,False,133885,1.3434979876242314e-06,3.627444566585425e-05
FL,FL-HD-62,D,D,Safe,Angel Urbina Capo,Susan Valdes,Laurie Rodriguez-Person,106620,1.7694113202404438e-08,4.777410564649198e-07
FL,FL-HD-64,False,False,Toss-Up,Traci Koster,Jessica Harrington,False,122950,1.4512500518537585e-06,3.918375140005148e-05
FL,FL-HD-65,R,R,Safe,Chris Sprowls,Kelly Johnson,False,133905,1.6791322582365709e-07,4.533657097238741e-06
FL,FL-HD-66,R,R,Safe,Nick DiCegile,Patricia Plantamura,False,130780,3.963663082889868e-07,1.0701890323802643e-05
FL,FL-HD-67,R,R,Likely,Chris Latvala,Dawn Douglas,False,125970,1.0561038413375856e-06,2.851480371611481e-05
FL,FL-HD-68,D,D,Safe,Matt Tito,Ben Diamond,False,132705,5.600393518379043e-08,1.5121062499623417e-06
FL,FL-HD-69,D,D,Likely,Linda Chaney,Jennifer Webb,False,132775,2.0649737904332444e-07,5.57542923416976e-06
FL,FL-HD-71,R,R,Likely,Will Robinson,Andy Mele,False,136005,1.0509469683395167e-06,2.8375568145166952e-05
FL,FL-HD-72,False,R,Tilt,Fiona McFarland,Drake Buckman,False,132960,1.3237776568669757e-06,3.5741996735408343e-05
FL,FL-HD-73,R,R,Safe,Tommy Gregory,David Fairey,False,146045,1.6546998571342897e-07,4.467689614262582e-06
FL,FL-HD-74,R,R,Safe,James Buchanan,Lisa Stortstrom,False,147835,3.401038647932175e-07,9.182804349416873e-06
FL,FL-HD-75,R,R,Safe,Michael Grant,David Jones,False,147630,6.85656169618909e-08,1.8512716579710542e-06
FL,FL-HD-76,False,R,Safe,Adam botana,Anselm Weber,False,133580,8.546764915240423e-08,2.3076265271149143e-06
FL,FL-HD-77,False,R,Safe,Mike Giallombardo,Joshua Lopez,False,137740,3.768570542017624e-07,1.0175140463447585e-05
FL,FL-HD-78,False,R,Safe,Jenna Persons,Shawn Williams,False,129920,3.865662858010266e-07,1.0437289716627718e-05
FL,FL-HD-79,R,R,Safe,Spencer Roach,Danika Fornear,False,129070,3.861694863604992e-07,1.0426576131733478e-05
FL,FL-HD-80,False,R,Safe,Lauren Melo,Laura Novosad,False,110755,2.3168114421379118e-07,6.255390893772362e-06
FL,FL-HD-81,False,D,Safe,Saulis Banionis,Kelly Skidmore,False,116090,2.8935450105405103e-08,7.812571528459378e-07
FL,FL-HD-82,False,R,Safe,John Snyder,Elisa Ackerly,False,130235,2.020942523467406e-07,5.4565448133619965e-06
FL,FL-HD-83,R,R,Likely,Toby Overdorf,"Edgar ""EJ"" Bernier",False,129450,1.277717861236649e-06,3.4498382253389526e-05
FL,FL-HD-84,D,D,Tilt,Dana Trabulsy,Delores Hogan Johnson,False,125615,5.54193135784975e-07,1.4963214666194324e-05
FL,FL-HD-85,R,R,Likely,Rick Roth,Jim Carroll,False,131755,1.0067451416684303e-06,2.718211882504762e-05
FL,FL-HD-86,D,D,Safe,Susan Kufdakis Rivera,Matt Willhite,False,119960,3.709974327748e-08,1.00169306849196e-06
FL,FL-HD-87,D,D,Safe,Herb Sennett,David Silvers,False,85780,2.222349140823532e-08,6.000342680223536e-07
FL,FL-HD-88,False,D,Safe,Danielle Madsen,Omari Hardy,Rubin Anderson,113890,1.676090974345179e-08,4.5254456307319835e-07
FL,FL-HD-89,R,R,Tilt,Mike Caruso,Jim Bonfiglio,False,131520,1.1399046630083953e-06,3.0777425901226674e-05
FL,FL-HD-90,D,D,Safe,Lydia Maldonado,Joseph Casello,False,121015,1.5449263368605415e-08,4.171301109523462e-07
FL,FL-HD-91,D,D,Safe,Sayd Hussain,Emily Slosberg,False,133710,1.3856005107171221e-08,3.7411213789362296e-07
FL,FL-HD-92,D,D,Safe,False,Patricia Hawkins-Williams,Nancy St. Clair,104940,1.801646976051785e-08,4.86444683533982e-07
FL,FL-HD-93,R,R,Tilt,Chip LaMarca,Linda Thompson Gonzalez,False,123510,1.4090793316184902e-06,3.8045141953699235e-05
FL,FL-HD-101,False,D,Safe,"Vincent ""Vinny"" Parlatore",Marie Woodson,False,110460,1.8936899645605187e-08,5.112962904313401e-07
FL,FL-HD-103,D,D,Likely,Tom Fabricio,Cindy Polo,False,103525,2.5800404789000364e-07,6.966109293030098e-06
FL,FL-HD-104,False,D,Safe,George Navarini,Robin Bartleman,False,107665,4.757559558810076e-08,1.2845410808787205e-06
FL,FL-HD-105,False,D,Tilt,David Borrero,Maureen Porras,False,100840,5.813226027495677e-07,1.5695710274238328e-05
FL,FL-HD-106,R,R,Safe,Bob Rommel,Sara McFadden,False,131965,7.753077047034651e-08,2.0933308026993558e-06
FL,FL-HD-110,False,R,Safe,Alex Rizo,Annette Collazo,False,87810,6.272013608615845e-07,1.6934436743262782e-05
FL,FL-HD-111,R,R,Safe,Bryan Avila,Ross Elde Hancock,False,85395,4.4956438746690535e-07,1.2138238461606445e-05
FL,FL-HD-112,D,D,Safe,Bruno Barreiro,Nicholas Duran,False,97435,1.022513049647733e-07,2.760785234048879e-06
FL,FL-HD-114,False,D,Tilt,Demi Cabrera,Jean-Pierre Bado,False,109575,8.576238365726185e-07,2.31558435874607e-05
FL,FL-HD-115,R,False,Toss-Up,Vance Aloupis,Franccesca Cesti-Browne,False,105665,1.1721642734219273e-06,3.164843538239204e-05
FL,FL-HD-116,R,R,Safe,Daniel Anthony Perez,Bob Lynch,False,99970,5.310982649914253e-07,1.4339653154768484e-05
FL,FL-HD-118,R,R,Tilt,Anthony Rodriguez,Ricky Junquera,False,105665,1.5410683655570079e-06,4.160884587003921e-05
FL,FL-HD-119,R,R,Safe,Juan Fernandez-Barquin,Imtiaz Mohammad,False,107845,4.803678697595792e-07,1.296993248350864e-05
FL,FL-HD-120,False,D,Tilt,Jim Mooney,Clint Barras,False,113685,6.033445072578525e-07,1.6290301695962017e-05
GA,GA-SD-1,R,R,Safe,Ben Watson,Kerri Wilkins McGinty,False,132960,5.947717989993051e-09,7.732033386990966e-08
GA,GA-SD-6,D,D,Safe,Harrison Lance,Jen Jordan,False,132545,2.258416145067832e-10,2.9359409885881815e-09
GA,GA-SD-8,False,R,Safe,Russ Goodman,Treva Gear,False,129640,1.3222227859474578e-08,1.718889621731695e-07
GA,GA-SD-9,R,R,Tilt,P. K. Martin,Nikki Merritt,False,132935,1.3976419547742647e-08,1.816934541206544e-07
GA,GA-SD-12,D,D,Safe,Tracy Taylor,Freddie Sims,False,121525,7.917141074675893e-11,1.029228339707866e-09
GA,GA-SD-13,R,R,Safe,Carden Summers,Mary Egler,False,125515,6.415157877137645e-09,8.339705240278938e-08
GA,GA-SD-14,R,R,Safe,Bruce Thompson,Travis Johnson,False,130045,6.250982143365946e-09,8.12627678637573e-08
GA,GA-SD-16,R,R,Safe,Marty Harbin,Clinquez Jester,False,129855,6.359664036711954e-09,8.26756324772554e-08
GA,GA-SD-17,R,R,Likely,Brian Strickland,Kelly Rose,False,132690,1.7956651339468e-08,2.33436467413084e-07
GA,GA-SD-20,R,R,Safe,Larry Walker,Julius Johnson,False,134935,5.960663193929627e-09,7.748862152108515e-08
GA,GA-SD-23,False,R,Safe,Max Burns,Ceretta Smith,False,126620,1.9952058831484987e-08,2.5937676480930483e-07
GA,GA-SD-25,R,R,Safe,Burt Jones,Veronica Brison,False,136145,5.9862372350782955e-09,7.782108405601784e-08
GA,GA-SD-27,R,R,Safe,Greg Dolezal,Brooke Griffiths,False,137390,7.415774126717789e-09,9.640506364733126e-08
GA,GA-SD-30,R,R,Safe,Michael Dugan,Montenia Edwards,False,129735,6.840963552579016e-09,8.89325261835272e-08
GA,GA-SD-31,False,R,Safe,Jason Anavitarte,Tianna Smith,False,133205,6.5854170762380546e-09,8.561042199109471e-08
GA,GA-SD-32,R,R,Safe,Kay Kirkpatrick,Christine Triebsch,False,129330,1.9362975377593128e-08,2.5171867990871066e-07
GA,GA-SD-37,R,R,Safe,Lindsey Tippins,Vanessa Parker,False,133480,6.483053463859912e-09,8.427969503017886e-08
GA,GA-SD-40,D,D,Safe,Garry Guan,Sally Harrell,False,117480,3.8042700760410053e-10,4.945551098853307e-09
GA,GA-SD-41,False,D,Safe,William Park Freeman,Kim Jackson,False,115550,1.0096363675660136e-10,1.3125272778358177e-09
GA,GA-SD-43,D,D,Safe,Melanie Williams,Tonya Anderson,False,127525,6.906831530317792e-11,8.978880989413129e-10
GA,GA-SD-44,D,D,Safe,Benjamin Brooks,Gail Davenport,False,131590,7.417567254863755e-11,9.642837431322882e-10
GA,GA-SD-45,False,R,Safe,Clint Dixon,Matielyn Jones,False,127885,1.877159823068797e-08,2.440307769989436e-07
GA,GA-SD-46,R,R,Safe,Bill Cowsert,Zachary Perry,False,143775,5.692331545362195e-09,7.400031008970853e-08
GA,GA-SD-47,R,R,Safe,Frank Ginn,Dawn Johnson,False,133085,6.238412593798093e-09,8.10993637193752e-08
GA,GA-SD-48,False,D,Tilt,Matt Reeves,Michelle Au,False,111795,2.081277700530238e-09,2.7056610106893093e-08
GA,GA-SD-50,False,R,Safe,Bo Hatchett,Dee Daley,False,131560,6.298451978720143e-09,8.187987572336186e-08
GA,GA-SD-51,R,R,Safe,Steve Gooch,June Krise,False,145560,5.768368489464382e-09,7.498879036303696e-08
GA,GA-SD-52,R,R,Safe,Chuck Hufstetler,Charles DeYoung,False,123315,6.651497703319409e-09,8.646947014315232e-08
GA,GA-SD-56,R,R,Lean,John Albers,Sarah Beeson,False,126945,2.0095170909228965e-08,2.6123722181997655e-07
GA,GA-HD-5,R,R,Safe,Matt Barton,Orianna Sanders,False,37535,1.455297695008434e-07,1.8918870035109642e-06
GA,GA-HD-7,R,R,Safe,David Ralston,Rick Day,False,44785,1.265140902543399e-07,1.6446831733064188e-06
GA,GA-HD-8,False,R,Safe,Stan Gunter,Dave Cooper,False,46840,1.2163232236683807e-07,1.581220190768895e-06
GA,GA-HD-9,False,R,Safe,Will Wade,Sharon Ravert,False,45610,1.2196322469494592e-07,1.585521921034297e-06
GA,GA-HD-10,False,R,Safe,Victor Anderson,Nick Mitchell,False,41650,1.3199982363751306e-07,1.7159977072876698e-06
GA,GA-HD-11,R,R,Safe,Rick Jasperse,Kayla Hollifield,False,41890,1.3229728418155673e-07,1.7198646943602375e-06
GA,GA-HD-12,R,R,Safe,Eddie Lumsden,Jonathon Gilreath-Harvey,False,39490,1.3515953502241107e-07,1.757073955291344e-06
GA,GA-HD-16,R,R,Safe,Trey Kelley,Lyndey Arrendale,False,38630,1.39057862297981e-07,1.807752209873753e-06
GA,GA-HD-17,R,R,Safe,Martin Momtahan,Q. Dailey,False,41660,1.3659066828118627e-07,1.7756786876554215e-06
GA,GA-HD-18,False,R,Safe,Tyler Smith,Pat Rhudy,False,39950,1.3542714823525093e-07,1.760552927058262e-06
GA,GA-HD-19,R,R,Safe,Joseph Gullett,Alison Feliciano,False,44255,3.4201429414612567e-07,4.4461858238996335e-06
GA,GA-HD-20,False,R,Safe,Charlice Byrd,Ginny LeNox,False,42105,1.4748778917779426e-07,1.9173412593113254e-06
GA,GA-HD-21,False,R,Safe,Brad Thomas,William D Hughes,False,40540,1.6592189881411978e-07,2.156984684583557e-06
GA,GA-HD-22,R,R,Safe,Wes Cantrell,Charles Ravenscraft,False,44410,1.3686652203075134e-07,1.7792647863997674e-06
GA,GA-HD-24,R,R,Safe,Sheri Gilligan,Natalie Bucsko,False,43400,1.6193797189485715e-07,2.105193634633143e-06
GA,GA-HD-25,R,R,Safe,Todd Jones,Christa Olenczak,False,40180,1.6341742825262684e-07,2.124426567284149e-06
GA,GA-HD-26,False,R,Safe,Lauren McDonald,Jason Boskey,False,44090,1.5287120475396265e-07,1.9873256618015145e-06
GA,GA-HD-29,R,R,Safe,Matt Dubnik,Pat Calmes,False,29950,2.0799932675362454e-07,2.703991247797119e-06
GA,GA-HD-30,R,R,Safe,Emory Dunahoo,Leigh Miller,False,38270,1.7224241467134194e-07,2.239151390727445e-06
GA,GA-HD-31,R,R,Safe,Tommy Benton,Pete Fuller,False,42275,1.304186132873586e-07,1.6954419727356618e-06
GA,GA-HD-32,R,R,Safe,Alan Powell,Alisha Isom,False,42200,1.3363063878016335e-07,1.7371983041421235e-06
GA,GA-HD-33,False,R,Safe,Rob Leverett,Kerry Dornell Hamm,False,40240,1.405061374436245e-07,1.8265797867671185e-06
GA,GA-HD-34,R,R,Likely,Bert Reeves,Priscilla Smith,False,43425,9.114756097106103e-07,1.1849182926237933e-05
GA,GA-HD-35,R,R,Tilt,Ed Setzler,Kyle Rinaudo,False,39135,9.128743788944238e-07,1.186736692562751e-05
GA,GA-HD-36,R,R,Safe,Ginny Ehrhart,James Ryner,False,41075,1.7689579761420715e-07,2.299645368984693e-06
GA,GA-HD-37,D,D,Lean,Rose Wing,Mary Williams,False,38665,1.4132072939480878e-07,1.837169482132514e-06
GA,GA-HD-39,D,D,Safe,Jim Hickey,Erica Thomas,False,36955,5.371812895546557e-09,6.983356764210524e-08
GA,GA-HD-40,D,D,Likely,Taryn Bowman,Erick Allen,False,45575,4.2192440855362556e-08,5.485017311197132e-07
GA,GA-HD-41,D,D,Safe,Stephen George,Michael Smith,False,33800,6.850993942292272e-09,8.906292124979953e-08
GA,GA-HD-43,R,False,Toss-Up,Sharon Cooper,Luisa Wakeman,False,40200,6.302992252866374e-07,8.193889928726286e-06
GA,GA-HD-44,R,R,Likely,Don Parsons,Connie Diccio,False,42155,7.471926739763268e-07,9.713504761692249e-06
GA,GA-HD-45,R,R,Safe,Matt Dollar,Sara Ghazal,False,39110,1.4198623220912365e-07,1.8458210187186075e-06
GA,GA-HD-46,R,R,Safe,John Carson,Caroline L. Holko,False,40510,1.468809092217832e-07,1.9094518198831817e-06
GA,GA-HD-47,R,R,Safe,Jan Jones,Anthia Carter,False,39465,1.5575294504480142e-07,2.0247882855824184e-06
GA,GA-HD-48,D,D,Tilt,Betty Price,Mary Robichaux,False,35555,2.3710108363814153e-07,3.08231408729584e-06
GA,GA-HD-49,R,R,Lean,Chuck Martin,Jason Hayes,False,36215,9.645717033088252e-07,1.2539432143014728e-05
GA,GA-HD-50,D,D,Tilt,Jay Lin,Angelika Kausche,False,34095,2.2764800889155112e-07,2.9594241155901646e-06
GA,GA-HD-51,D,D,Lean,Alex Kaufman,Josh McLaurin,False,41215,1.3482351279847649e-07,1.7527056663801943e-06
GA,GA-HD-52,R,D,Tilt,Deborah Silcox,Shea Roberts,False,39705,3.466989091614747e-07,4.507085819099171e-06
GA,GA-HD-54,D,D,Lean,Lyndsey Rudder,Betsy Holland,False,44885,1.5877797120145143e-07,2.0641136256188686e-06
GA,GA-HD-63,D,D,Safe,David Callahan,Debra Bazemore,False,40070,4.92940256842378e-09,6.408223338950914e-08
GA,GA-HD-66,D,D,Safe,Jason Jones,Kimberly Alexander,False,42850,4.496924216682019e-09,5.8460014816866246e-08
GA,GA-HD-67,R,R,Safe,Micah Gravley,Angela Mayfield,False,37450,1.7094295234540424e-07,2.222258380490255e-06
GA,GA-HD-69,R,R,Safe,Randy Nix,Herbert Giles,False,42230,1.312138670304247e-07,1.7057802713955211e-06
GA,GA-HD-71,R,R,Safe,Philip Singleton,Jill Prouty,False,41320,1.414626026579463e-07,1.839013834553302e-06
GA,GA-HD-72,R,R,Safe,Josh Bonner,Fred Rovner,False,40420,1.3933623274793583e-07,1.8113710257231658e-06
GA,GA-HD-73,R,R,Safe,Karen Mathiak,William Harris,False,42160,1.4155149380412624e-07,1.840169419453641e-06
GA,GA-HD-79,D,D,Safe,Andrea Johnson,Michael Wilensky,False,33970,2.817363599187661e-08,3.6625726789439594e-07
GA,GA-HD-80,D,D,Safe,Alan Cole,Matthew Wilson,False,38860,2.6806951354887976e-08,3.484903676135437e-07
GA,GA-HD-92,D,D,Safe,False,Doreen Carter,Raymond Davis,38550,5.394812463074827e-09,7.013256201997276e-08
GA,GA-HD-93,D,D,Safe,Hubert Owens,Dar'shun Kendrick,False,39465,4.870508938867313e-09,6.331661620527507e-08
GA,GA-HD-95,D,D,Lean,Erica McCurdy,Beth Moore,False,39090,1.2338087661094288e-07,1.6039513959422574e-06
GA,GA-HD-97,R,R,Likely,Bonnie Rich,Mary Campbell,False,39730,1.0332679395708144e-06,1.3432483214420587e-05
GA,GA-HD-98,R,R,Safe,David Clark,Taeho Cho,False,39585,1.889458137293437e-07,2.456295578481468e-06
GA,GA-HD-101,D,D,Safe,Carol Field,Sam Park,False,36145,2.1320687226128454e-08,2.771689339396699e-07
GA,GA-HD-102,D,D,Tilt,Soo Hong,Gregg Kennard,False,37350,1.5694666099033694e-07,2.04030659287438e-06
GA,GA-HD-103,R,R,Safe,Timothy Barr,Clifton Marshall,False,43275,1.5522432357008287e-07,2.0179162064110773e-06
GA,GA-HD-104,R,R,Lean,Chuck Efstration,Nakita Hemingway,False,41690,9.61053555360511e-07,1.2493696219686642e-05
GA,GA-HD-105,D,D,Safe,Eric Dierks,Donna McLeod,False,41110,1.0952566912442174e-08,1.4238336986174827e-07
GA,GA-HD-106,R,D,Lean,Brett Harrell,Rebecca Mitchell,False,39085,1.5168776195534361e-07,1.971940905419467e-06
GA,GA-HD-107,D,D,Safe,Michael McConnell,Shelly Hutchinson,False,35805,1.3962891625904361e-08,1.815175911367567e-07
